order_id,operational_date,shift,picking_time_seconds,packing_accuracy_status
ORD-000634,23-05-2026,A,114.87,1
ORD-000635,05-05-2026,A,143.71,1
ORD-000636,11-05-2026,A,110.51,1
ORD-000637,24-05-2026,A,133.39,1
ORD-000638,13-05-2026,A,106.11,1
ORD-000639,09-05-2026,A,125.34,1
ORD-000640,18-05-2026,A,113.89,1
ORD-000641,22-05-2026,A,106.91,1
ORD-000642,15-05-2026,A,124.32,1
ORD-000643,22-05-2026,A,144.58,1
ORD-000644,27-05-2026,A,128.7,1
ORD-000645,28-05-2026,A,109.02,1
ORD-000646,27-05-2026,A,127.61,1
ORD-000647,10-05-2026,A,130.54,1
ORD-000648,20-05-2026,A,112.1,1
ORD-000649,14-05-2026,A,135.07,1
ORD-000650,14-05-2026,A,147.46,1
ORD-000651,19-05-2026,A,132.2,1
ORD-000652,20-05-2026,A,119.37,1
ORD-000653,14-05-2026,A,128.95,1
ORD-000654,25-05-2026,A,125.82,1
ORD-000655,23-05-2026,A,112.03,1
ORD-000656,24-05-2026,A,139.56,1
ORD-000657,01-05-2026,A,115.65,1
ORD-000658,21-05-2026,A,110.13,1
ORD-000659,07-05-2026,A,129.61,1
ORD-000660,22-05-2026,A,115.62,1
ORD-000661,08-05-2026,A,164.93,0
ORD-000662,02-05-2026,A,91.66,1
ORD-000663,19-05-2026,A,99.19,1
ORD-000664,21-05-2026,A,117.09,1
ORD-000665,16-05-2026,A,141.51,1
ORD-000666,15-05-2026,A,125.85,1
ORD-000667,20-05-2026,A,94.47,1
ORD-000668,24-05-2026,A,115.7,1
ORD-000669,25-05-2026,A,120.64,1
ORD-000670,02-05-2026,A,145.04,1
ORD-000671,03-05-2026,A,137.49,1
ORD-000672,05-05-2026,A,109.15,1
ORD-000673,16-05-2026,A,92.86,1
ORD-000674,06-05-2026,A,125.76,1
ORD-000675,12-05-2026,A,110.74,1
ORD-000676,17-05-2026,A,117.49,1
ORD-000677,24-05-2026,A,135.2,1
ORD-000678,26-05-2026,A,138.43,1
ORD-000679,05-05-2026,A,137.23,1
ORD-000680,16-05-2026,A,103.43,1
ORD-000681,15-05-2026,A,129.54,1
ORD-000682,08-05-2026,A,151.59,1
ORD-000683,29-05-2026,A,133.08,1
ORD-000684,22-05-2026,A,125.37,1
ORD-000685,22-05-2026,A,120.74,1
ORD-000686,03-05-2026,A,136.87,1
ORD-000687,13-05-2026,A,127.79,1
ORD-000688,15-05-2026,A,86.42,1
ORD-000689,26-05-2026,A,128.21,1
ORD-000690,04-05-2026,A,150.96,1
ORD-000691,14-05-2026,A,113.36,1
ORD-000692,17-05-2026,A,103.42,1
ORD-000693,24-05-2026,A,106.38,1
ORD-000694,19-05-2026,A,120.71,1
ORD-000695,27-05-2026,A,117.54,1
ORD-000696,12-05-2026,A,136.66,1
ORD-000697,02-05-2026,A,133.98,1
ORD-000698,08-05-2026,A,108.1,1
ORD-000699,21-05-2026,A,103.15,1
ORD-000700,15-05-2026,A,137.69,1
ORD-000701,19-05-2026,A,119.17,1
ORD-000702,19-05-2026,A,136.6,1
ORD-000703,29-05-2026,A,103.67,1
ORD-000704,13-05-2026,A,148.23,1
ORD-000705,06-05-2026,A,107.09,1
ORD-000706,06-05-2026,A,130.82,1
ORD-000707,05-05-2026,A,100.13,1
ORD-000708,20-05-2026,A,124.95,1
ORD-000709,22-05-2026,A,140.26,1
ORD-000710,03-05-2026,A,117.63,1
ORD-000711,13-05-2026,A,116.19,1
ORD-000712,14-05-2026,A,119.76,1
ORD-000713,16-05-2026,A,141.5,1
ORD-000714,04-05-2026,A,108.96,1
ORD-000715,27-05-2026,A,108.37,1
ORD-000716,19-05-2026,A,126.93,1
ORD-000717,01-05-2026,A,128.45,1
ORD-000718,24-05-2026,A,94.18,1
ORD-000719,30-05-2026,A,125.51,1
ORD-000720,11-05-2026,A,115.48,1
ORD-000721,26-05-2026,A,91.84,1
ORD-000722,22-05-2026,A,112.13,1
ORD-000723,12-05-2026,A,116.76,1
ORD-000724,10-05-2026,A,116.47,1
ORD-000725,06-05-2026,A,109.24,1
ORD-000726,14-05-2026,A,136.35,1
ORD-000727,25-05-2026,A,132.15,1
ORD-000728,29-05-2026,A,148.14,1
ORD-000729,30-05-2026,A,109.02,1
ORD-000730,01-05-2026,A,111.16,1
ORD-000731,27-05-2026,A,106.49,1
ORD-000732,06-05-2026,A,126.31,1
ORD-000733,11-05-2026,A,90.35,1
ORD-000734,08-05-2026,A,124.23,1
ORD-000735,26-05-2026,A,139.28,1
ORD-000736,06-05-2026,A,91.58,1
ORD-000737,24-05-2026,A,144.34,1
ORD-000738,05-05-2026,A,120.39,1
ORD-000739,16-05-2026,A,109.87,1
ORD-000740,01-05-2026,A,127.26,1
ORD-000741,09-05-2026,A,121.81,1
ORD-000742,21-05-2026,A,106.27,1
ORD-000743,04-05-2026,A,94.56,1
ORD-000744,17-05-2026,A,115.28,1
ORD-000745,09-05-2026,A,101.42,1
ORD-000746,13-05-2026,A,109.41,1
ORD-000747,09-05-2026,A,99.33,1
ORD-000748,23-05-2026,A,123.32,1
ORD-000749,28-05-2026,A,103.48,1
ORD-000750,16-05-2026,A,114.37,1
ORD-000751,12-05-2026,A,112.68,1
ORD-000752,22-05-2026,A,108.54,1
ORD-000753,28-05-2026,A,105.75,1
ORD-000754,27-05-2026,A,122.55,1
ORD-000755,05-05-2026,A,113.16,1
ORD-000756,26-05-2026,A,125.27,1
ORD-000757,05-05-2026,A,90.36,1
ORD-000758,08-05-2026,A,115.11,1
ORD-000759,26-05-2026,A,106.47,1
ORD-000760,24-05-2026,A,110.97,1
ORD-000761,26-05-2026,A,109.76,1
ORD-000762,12-05-2026,A,124.98,1
ORD-000763,03-05-2026,A,120.8,1
ORD-000764,10-05-2026,A,128.98,1
ORD-000765,16-05-2026,A,148.52,1
ORD-000766,10-05-2026,A,113.06,1
ORD-000767,14-05-2026,A,101.04,1
ORD-000768,29-05-2026,A,91.14,1
ORD-000769,09-05-2026,A,124.2,1
ORD-000770,26-05-2026,A,124.69,1
ORD-000771,09-05-2026,A,117.32,1
ORD-000772,13-05-2026,A,90.29,1
ORD-000773,26-05-2026,A,121.12,1
ORD-000774,15-05-2026,A,114.04,1
ORD-000775,21-05-2026,A,128.85,1
ORD-000776,15-05-2026,A,100.61,1
ORD-000777,25-05-2026,A,121.03,1
ORD-000778,29-05-2026,A,124.6,1
ORD-000779,11-05-2026,A,111.46,1
ORD-000780,06-05-2026,A,114.85,1
ORD-000781,25-05-2026,A,117.04,1
ORD-000782,14-05-2026,A,121.76,1
ORD-000783,06-05-2026,A,134.27,1
ORD-000784,28-05-2026,A,112.51,1
ORD-000785,15-05-2026,A,96.74,1
ORD-000786,12-05-2026,A,133.62,1
ORD-000787,23-05-2026,A,125.23,1
ORD-000788,07-05-2026,A,111.97,1
ORD-000789,12-05-2026,A,122.89,1
ORD-000790,16-05-2026,A,118.7,1
ORD-000791,26-05-2026,A,104.53,1
ORD-000792,24-05-2026,A,103.67,1
ORD-000793,03-05-2026,A,126.27,1
ORD-000794,10-05-2026,A,107.44,1
ORD-000795,30-05-2026,A,134.61,0
ORD-000796,18-05-2026,A,121.47,0
ORD-000797,01-05-2026,A,126.53,1
ORD-000798,24-05-2026,A,122.81,1
ORD-000799,08-05-2026,A,123.84,1
ORD-000800,14-05-2026,A,98.84,1
ORD-000801,04-05-2026,A,96.63,1
ORD-000802,11-05-2026,A,120.26,1
ORD-000803,15-05-2026,A,125.73,1
ORD-000804,23-05-2026,A,119.85,1
ORD-000805,17-05-2026,A,92.98,1
ORD-000806,14-05-2026,A,169.02,1
ORD-000807,19-05-2026,A,159.19,1
ORD-000808,02-05-2026,A,132.4,1
ORD-000809,11-05-2026,A,131.54,1
ORD-000810,04-05-2026,A,115.67,1
ORD-000811,24-05-2026,A,120.42,1
ORD-000812,16-05-2026,A,114.03,1
ORD-000813,29-05-2026,A,118.66,1
ORD-000814,16-05-2026,A,130.72,1
ORD-000815,24-05-2026,A,115.15,1
ORD-000816,22-05-2026,A,96.45,1
ORD-000817,20-05-2026,A,101.87,0
ORD-000818,06-05-2026,A,131.34,1
ORD-000819,10-05-2026,A,115.38,1
ORD-000820,26-05-2026,A,112.4,1
ORD-000821,28-05-2026,A,124.59,1
ORD-000822,06-05-2026,A,112.12,1
ORD-000823,27-05-2026,A,110.35,1
ORD-000824,25-05-2026,A,149.18,1
ORD-000825,23-05-2026,A,144.95,1
ORD-000826,20-05-2026,A,123.07,1
ORD-000827,22-05-2026,A,126.64,1
ORD-000828,25-05-2026,A,120.43,1
ORD-000829,05-05-2026,A,107.78,1
ORD-000830,13-05-2026,A,142.82,1
ORD-000831,26-05-2026,A,131.27,1
ORD-000832,02-05-2026,A,131.5,1
ORD-000833,10-05-2026,A,123.6,1
ORD-000834,07-05-2026,A,128.44,0
ORD-000835,02-05-2026,A,135.69,1
ORD-000836,29-05-2026,A,113.27,1
ORD-000837,07-05-2026,A,126.17,1
ORD-000838,24-05-2026,A,141.17,1
ORD-000839,04-05-2026,A,130.07,1
ORD-000840,05-05-2026,A,130.3,1
ORD-000841,01-05-2026,A,95.25,1
ORD-000842,03-05-2026,A,127.63,1
ORD-000843,11-05-2026,A,99.89,1
ORD-000844,10-05-2026,A,109.92,1
ORD-000845,23-05-2026,A,108.54,1
ORD-000846,03-05-2026,A,100.73,1
ORD-000847,30-05-2026,A,145.3,1
ORD-000848,29-05-2026,A,100.53,1
ORD-000849,30-05-2026,A,137.74,1
ORD-000850,15-05-2026,A,129.84,1
ORD-000851,03-05-2026,A,124.8,1
ORD-000852,23-05-2026,A,119.19,1
ORD-000853,11-05-2026,A,124.25,1
ORD-000854,05-05-2026,A,96.32,1
ORD-000855,25-05-2026,A,84.32,1
ORD-000856,03-05-2026,A,113.73,1
ORD-000857,03-05-2026,A,132.29,1
ORD-000858,30-05-2026,A,119.93,1
ORD-000859,17-05-2026,A,97.08,1
ORD-000860,02-05-2026,A,115.33,1
ORD-000861,18-05-2026,A,114.93,1
ORD-000862,14-05-2026,A,112.3,1
ORD-000863,24-05-2026,A,133.74,1
ORD-000864,15-05-2026,A,120.24,1
ORD-000865,25-05-2026,A,126.62,1
ORD-000866,16-05-2026,A,121.96,1
ORD-000867,30-05-2026,A,116.01,1
ORD-000868,06-05-2026,A,131.14,1
ORD-000869,11-05-2026,A,126.42,1
ORD-000870,18-05-2026,A,132.66,1
ORD-000871,10-05-2026,A,134.37,1
ORD-000872,13-05-2026,A,122.62,1
ORD-000873,22-05-2026,A,125,1
ORD-000874,07-05-2026,A,114.3,1
ORD-000875,13-05-2026,A,108.04,1
ORD-000876,20-05-2026,A,125.58,1
ORD-000877,13-05-2026,A,108.61,1
ORD-000878,04-05-2026,A,126.96,1
ORD-000879,04-05-2026,A,109.68,1
ORD-000880,30-05-2026,A,136.1,1
ORD-000881,11-05-2026,A,92.13,1
ORD-000882,21-05-2026,A,102.68,1
ORD-000883,12-05-2026,A,104.47,1
ORD-000884,16-05-2026,A,152.04,1
ORD-000885,25-05-2026,A,114.05,1
ORD-000886,23-05-2026,A,134.08,1
ORD-000887,20-05-2026,A,89.58,1
ORD-000888,09-05-2026,A,140.35,0
ORD-000889,18-05-2026,A,123.78,1
ORD-000890,09-05-2026,A,131.18,1
ORD-000891,16-05-2026,A,123.02,0
ORD-000892,09-05-2026,A,146.6,1
ORD-000893,25-05-2026,A,110.74,1
ORD-000894,30-05-2026,A,124.56,1
ORD-000895,17-05-2026,A,111.6,1
ORD-000896,22-05-2026,A,122.56,1
ORD-000897,28-05-2026,A,122.84,1
ORD-000898,13-05-2026,A,111.42,1
ORD-000899,08-05-2026,A,120.52,1
ORD-000900,02-05-2026,A,122.4,1
ORD-000901,25-05-2026,A,129.2,1
ORD-000902,30-05-2026,A,111.89,1
ORD-000903,19-05-2026,A,98.27,1
ORD-000904,03-05-2026,A,107.09,1
ORD-000905,21-05-2026,A,141.82,1
ORD-000906,10-05-2026,A,118.08,1
ORD-000907,14-05-2026,A,121.35,1
ORD-000908,05-05-2026,A,117.06,1
ORD-000909,29-05-2026,A,121.94,1
ORD-000910,14-05-2026,A,93.92,1
ORD-000911,05-05-2026,A,88.88,1
ORD-000912,30-05-2026,A,119.63,1
ORD-000913,27-05-2026,A,118.36,1
ORD-000914,11-05-2026,A,105.37,1
ORD-000915,10-05-2026,A,121.59,1
ORD-000916,19-05-2026,A,129.11,1
ORD-000917,17-05-2026,A,126.1,1
ORD-000918,07-05-2026,A,110.04,1
ORD-000919,23-05-2026,A,122.77,1
ORD-000920,17-05-2026,A,114.07,1
ORD-000921,14-05-2026,A,130.86,1
ORD-000922,09-05-2026,A,120.92,1
ORD-000923,06-05-2026,A,125.94,1
ORD-000924,19-05-2026,A,125.56,1
ORD-000925,27-05-2026,A,100.08,1
ORD-000926,18-05-2026,A,102.25,1
ORD-000927,06-05-2026,A,140.54,1
ORD-000928,02-05-2026,A,132.93,1
ORD-000929,23-05-2026,A,114.33,1
ORD-000930,16-05-2026,A,99.95,1
ORD-000931,26-05-2026,A,134.17,1
ORD-000932,26-05-2026,A,79.41,1
ORD-000933,06-05-2026,A,126.15,1
ORD-000934,06-05-2026,A,106.19,1
ORD-000935,08-05-2026,A,129.43,1
ORD-000936,13-05-2026,A,121.07,1
ORD-000937,01-05-2026,A,115.18,1
ORD-000938,06-05-2026,A,125.15,1
ORD-000939,23-05-2026,A,123.11,1
ORD-000940,17-05-2026,A,110.94,1
ORD-000941,10-05-2026,A,109.83,1
ORD-000942,28-05-2026,A,85.87,1
ORD-000943,15-05-2026,A,143.19,1
ORD-000944,13-05-2026,A,153.68,1
ORD-000945,14-05-2026,A,73.84,1
ORD-000946,01-05-2026,A,85.71,1
ORD-000947,06-05-2026,A,139.4,1
ORD-000948,25-05-2026,A,96.7,1
ORD-000949,17-05-2026,A,124.51,1
ORD-000950,06-05-2026,A,119.71,1
ORD-000951,30-05-2026,A,111.51,1
ORD-000952,28-05-2026,A,138.49,1
ORD-000953,18-05-2026,A,116.57,1
ORD-000954,26-05-2026,A,85.22,1
ORD-000955,19-05-2026,A,120.36,1
ORD-000956,15-05-2026,A,111.42,1
ORD-000957,04-05-2026,A,123.84,1
ORD-000958,22-05-2026,A,84.9,1
ORD-000959,07-05-2026,A,137.73,1
ORD-000960,08-05-2026,A,104.14,1
ORD-000961,23-05-2026,A,131.5,1
ORD-000962,02-05-2026,A,127.59,1
ORD-000963,12-05-2026,A,122.42,1
ORD-000964,14-05-2026,A,139.91,1
ORD-000965,25-05-2026,A,115.13,1
ORD-000966,13-05-2026,A,122.88,1
ORD-000967,17-05-2026,A,92.44,1
ORD-000968,21-05-2026,A,105.69,1
ORD-000969,14-05-2026,A,118.27,1
ORD-000970,04-05-2026,A,99.51,1
ORD-000971,27-05-2026,A,100.36,1
ORD-000972,03-05-2026,A,118.78,1
ORD-000973,28-05-2026,A,129.6,1
ORD-000974,16-05-2026,A,129.8,1
ORD-000975,14-05-2026,A,140.78,1
ORD-000976,10-05-2026,A,139.69,1
ORD-000977,02-05-2026,A,137.45,1
ORD-000978,25-05-2026,A,119.04,1
ORD-000979,21-05-2026,A,127.13,1
ORD-000980,19-05-2026,A,140.33,1
ORD-000981,02-05-2026,A,121.95,1
ORD-000982,17-05-2026,A,112.42,1
ORD-000983,06-05-2026,A,117.31,1
ORD-000984,03-05-2026,A,102.78,1
ORD-000985,19-05-2026,A,121.4,1
ORD-000986,19-05-2026,A,109.75,1
ORD-000987,15-05-2026,A,109.14,1
ORD-000988,06-05-2026,A,102.44,1
ORD-000989,21-05-2026,A,116.7,1
ORD-000990,12-05-2026,A,134,1
ORD-000991,27-05-2026,A,96.48,1
ORD-000992,19-05-2026,A,118.53,1
ORD-000993,16-05-2026,A,122.18,1
ORD-000994,10-05-2026,A,121.29,1
ORD-000995,29-05-2026,A,144.37,1
ORD-000996,10-05-2026,A,126.49,1
ORD-000997,02-05-2026,A,115.32,1
ORD-000998,27-05-2026,A,115.11,1
ORD-000999,03-05-2026,A,137.25,1
ORD-001000,28-05-2026,A,127.65,1
ORD-001001,19-05-2026,A,122.57,1
ORD-001002,21-05-2026,A,121.61,1
ORD-001003,12-05-2026,A,113.1,1
ORD-001004,11-05-2026,A,117.03,1
ORD-001005,16-05-2026,A,156.23,1
ORD-001006,24-05-2026,A,108.55,1
ORD-001007,02-05-2026,A,118.65,1
ORD-001008,21-05-2026,A,102.31,1
ORD-001009,21-05-2026,A,125.04,1
ORD-001010,24-05-2026,A,109.81,1
ORD-001011,05-05-2026,A,121.66,1
ORD-001012,28-05-2026,A,128.06,1
ORD-001013,20-05-2026,A,97.58,1
ORD-001014,20-05-2026,A,119.14,1
ORD-001015,03-05-2026,A,104.8,1
ORD-001016,13-05-2026,A,107.33,1
ORD-001017,02-05-2026,A,133.72,1
ORD-001018,04-05-2026,A,101.76,1
ORD-001019,06-05-2026,A,113.73,1
ORD-001020,28-05-2026,A,91.25,1
ORD-001021,06-05-2026,A,124.27,1
ORD-001022,13-05-2026,A,125.4,1
ORD-001023,20-05-2026,A,112.78,1
ORD-001024,23-05-2026,A,122.24,1
ORD-001025,27-05-2026,A,137.63,1
ORD-001026,26-05-2026,A,110.42,1
ORD-001027,05-05-2026,A,98.18,1
ORD-001028,10-05-2026,A,134.84,1
ORD-001029,26-05-2026,A,112.03,1
ORD-001030,17-05-2026,A,109.1,1
ORD-001031,19-05-2026,A,114.02,1
ORD-001032,25-05-2026,A,129.5,1
ORD-001033,30-05-2026,A,125.02,1
ORD-001034,26-05-2026,A,130.67,0
ORD-001035,11-05-2026,A,112.22,1
ORD-001036,15-05-2026,A,105.56,1
ORD-001037,19-05-2026,A,138.3,1
ORD-001038,07-05-2026,A,122.48,1
ORD-001039,02-05-2026,A,114.41,1
ORD-001040,17-05-2026,A,133.29,1
ORD-001041,29-05-2026,A,106.13,1
ORD-001042,12-05-2026,A,116.72,1
ORD-001043,25-05-2026,A,112.89,1
ORD-001044,04-05-2026,A,113.09,1
ORD-001045,11-05-2026,A,94.09,1
ORD-001046,03-05-2026,A,148.84,1
ORD-001047,24-05-2026,A,119.73,1
ORD-001048,08-05-2026,A,140.33,1
ORD-001049,16-05-2026,A,127.94,1
ORD-001050,30-05-2026,A,89.08,1
ORD-001051,18-05-2026,A,109.22,1
ORD-001052,23-05-2026,A,135.58,1
ORD-001053,30-05-2026,A,122.92,1
ORD-001054,02-05-2026,A,95.63,1
ORD-001055,10-05-2026,A,111.86,1
ORD-001056,26-05-2026,A,167.69,1
ORD-001057,28-05-2026,A,94,1
ORD-001058,09-05-2026,A,114.94,1
ORD-001059,08-05-2026,A,104.27,1
ORD-001060,27-05-2026,A,124.25,1
ORD-001061,24-05-2026,A,122.73,1
ORD-001062,03-05-2026,A,126.14,1
ORD-001063,17-05-2026,A,119.73,1
ORD-001064,12-05-2026,A,109.46,1
ORD-001065,02-05-2026,A,116.46,1
ORD-001066,27-05-2026,A,124.94,1
ORD-001067,05-05-2026,A,120.28,1
ORD-001068,10-05-2026,A,123.11,1
ORD-001069,07-05-2026,A,130.14,0
ORD-001070,19-05-2026,A,110.09,1
ORD-001071,14-05-2026,A,132.75,1
ORD-001072,23-05-2026,A,121.78,1
ORD-001073,22-05-2026,A,118.54,1
ORD-001074,21-05-2026,A,134.77,1
ORD-001075,28-05-2026,A,106.65,1
ORD-001076,20-05-2026,A,117.93,1
ORD-001077,04-05-2026,A,123.55,1
ORD-001078,27-05-2026,A,121.11,1
ORD-001079,02-05-2026,A,102.84,1
ORD-001080,11-05-2026,A,137.89,1
ORD-001081,08-05-2026,A,136.12,1
ORD-001082,25-05-2026,A,97.03,1
ORD-001083,10-05-2026,A,134.06,1
ORD-001084,16-05-2026,A,127.95,1
ORD-001085,18-05-2026,A,106.56,1
ORD-001086,10-05-2026,A,125.19,1
ORD-001087,07-05-2026,A,141.78,1
ORD-001088,05-05-2026,A,105.2,1
ORD-001089,23-05-2026,A,135.27,1
ORD-001090,22-05-2026,A,111.24,1
ORD-001091,13-05-2026,A,81.24,1
ORD-001092,11-05-2026,A,121.4,1
ORD-001093,26-05-2026,A,120.62,1
ORD-001094,18-05-2026,A,123.42,1
ORD-001095,17-05-2026,A,121.46,1
ORD-001096,07-05-2026,A,124.5,1
ORD-001097,23-05-2026,A,129.33,1
ORD-001098,01-05-2026,A,126.02,1
ORD-001099,28-05-2026,A,111.69,1
ORD-001100,03-05-2026,A,105.35,1
ORD-001101,03-05-2026,A,146.44,1
ORD-001102,12-05-2026,A,135.06,1
ORD-001103,01-05-2026,A,137.73,1
ORD-001104,03-05-2026,A,103.45,1
ORD-001105,28-05-2026,A,94.6,1
ORD-001106,27-05-2026,A,123.93,1
ORD-001107,01-05-2026,A,102.09,1
ORD-001108,23-05-2026,A,102.08,1
ORD-001109,17-05-2026,A,117.05,1
ORD-001110,27-05-2026,A,110.27,1
ORD-001111,30-05-2026,A,126.19,1
ORD-001112,29-05-2026,A,120.73,1
ORD-001113,09-05-2026,A,117.13,1
ORD-001114,30-05-2026,A,114.41,1
ORD-001115,17-05-2026,A,114.07,1
ORD-001116,05-05-2026,A,126.98,1
ORD-001117,03-05-2026,A,127.58,1
ORD-001118,06-05-2026,A,127.03,1
ORD-001119,15-05-2026,A,90.02,1
ORD-001120,04-05-2026,A,97.45,1
ORD-001121,03-05-2026,A,111.99,1
ORD-001122,02-05-2026,A,121.78,1
ORD-001123,11-05-2026,A,118.91,1
ORD-001124,30-05-2026,A,123.83,1
ORD-001125,05-05-2026,A,127.9,0
ORD-001126,22-05-2026,A,101.76,1
ORD-001127,28-05-2026,A,133.56,1
ORD-001128,27-05-2026,A,129.2,1
ORD-001129,15-05-2026,A,119.58,1
ORD-001130,15-05-2026,A,119.36,1
ORD-001131,06-05-2026,A,112.14,1
ORD-001132,12-05-2026,A,118.8,1
ORD-001133,30-05-2026,A,122.02,1
ORD-001134,16-05-2026,A,117.4,1
ORD-001135,26-05-2026,A,132.4,1
ORD-001136,30-05-2026,A,107.18,1
ORD-001137,18-05-2026,A,129.36,1
ORD-001138,12-05-2026,A,137.55,1
ORD-001139,03-05-2026,A,141.12,1
ORD-001140,07-05-2026,A,121.3,1
ORD-001141,30-05-2026,A,156.53,1
ORD-001142,04-05-2026,A,124.3,1
ORD-001143,13-05-2026,A,114.1,1
ORD-001144,21-05-2026,A,121.69,1
ORD-001145,17-05-2026,A,106.23,1
ORD-001146,12-05-2026,A,119.28,1
ORD-001147,08-05-2026,A,140.11,1
ORD-001148,10-05-2026,A,128.09,1
ORD-001149,28-05-2026,A,115.43,1
ORD-001150,22-05-2026,A,140.49,1
ORD-001151,30-05-2026,A,137.31,1
ORD-001152,23-05-2026,A,116.97,1
ORD-001153,27-05-2026,A,111.76,1
ORD-001154,08-05-2026,A,144.19,1
ORD-001155,21-05-2026,A,99.35,1
ORD-001156,23-05-2026,A,117.27,1
ORD-001157,08-05-2026,A,143.37,1
ORD-001158,07-05-2026,A,113.93,1
ORD-001159,09-05-2026,A,162.22,1
ORD-001160,18-05-2026,A,134.55,1
ORD-001161,01-05-2026,A,127.4,1
ORD-001162,09-05-2026,A,116.4,1
ORD-001163,25-05-2026,A,123.09,1
ORD-001164,05-05-2026,A,118.87,1
ORD-001165,05-05-2026,A,148.19,1
ORD-001166,13-05-2026,A,121.72,1
ORD-001167,07-05-2026,A,107.07,1
ORD-001168,12-05-2026,A,108.55,0
ORD-001169,26-05-2026,A,95.94,1
ORD-001170,05-05-2026,A,155.68,1
ORD-001171,28-05-2026,A,120.32,1
ORD-001172,05-05-2026,A,133.66,1
ORD-001173,29-05-2026,A,129.39,1
ORD-001174,18-05-2026,A,113.52,1
ORD-001175,04-05-2026,A,127.07,1
ORD-001176,28-05-2026,A,93.29,1
ORD-001177,07-05-2026,A,141.72,1
ORD-001178,11-05-2026,A,147.38,1
ORD-001179,14-05-2026,A,150.98,1
ORD-001180,04-05-2026,A,106.41,1
ORD-001181,22-05-2026,A,114.84,1
ORD-001182,27-05-2026,A,134.12,1
ORD-001183,04-05-2026,A,98.1,1
ORD-001184,18-05-2026,A,107.74,1
ORD-001185,19-05-2026,A,118.92,1
ORD-001186,21-05-2026,A,119.93,1
ORD-001187,21-05-2026,A,119.89,1
ORD-001188,06-05-2026,A,120.99,1
ORD-001189,07-05-2026,A,137.18,1
ORD-001190,02-05-2026,A,130.54,1
ORD-001191,27-05-2026,A,118.28,1
ORD-001192,12-05-2026,A,116.91,1
ORD-001193,18-05-2026,A,103.73,1
ORD-001194,30-05-2026,A,116.36,1
ORD-001195,20-05-2026,A,122.09,1
ORD-001196,06-05-2026,A,99.29,1
ORD-001197,14-05-2026,A,100.27,1
ORD-001198,16-05-2026,A,105.43,1
ORD-001199,11-05-2026,A,131.78,1
ORD-001200,18-05-2026,A,121.56,1
ORD-001201,08-05-2026,A,140.73,1
ORD-001202,07-05-2026,A,121.64,1
ORD-001203,11-05-2026,A,87.85,1
ORD-001204,14-05-2026,A,124.73,1
ORD-001205,28-05-2026,A,102.23,1
ORD-001206,18-05-2026,A,107.47,1
ORD-001207,10-05-2026,A,164.53,1
ORD-001208,10-05-2026,A,117.4,1
ORD-001209,27-05-2026,A,124.32,1
ORD-001210,02-05-2026,A,112.23,1
ORD-001211,26-05-2026,A,106.3,1
ORD-001212,04-05-2026,A,113.61,1
ORD-001213,08-05-2026,A,116.3,1
ORD-001214,12-05-2026,A,117.42,1
ORD-001215,06-05-2026,A,126.39,1
ORD-001216,06-05-2026,A,130.05,1
ORD-001217,10-05-2026,A,117.2,1
ORD-001218,27-05-2026,A,129,1
ORD-001219,21-05-2026,A,99.58,1
ORD-001220,24-05-2026,A,131.95,1
ORD-001221,19-05-2026,A,93.2,1
ORD-001222,18-05-2026,A,130.79,1
ORD-001223,20-05-2026,A,131.75,1
ORD-001224,19-05-2026,A,132.58,1
ORD-001225,10-05-2026,A,97.55,1
ORD-001226,17-05-2026,A,92.74,1
ORD-001227,13-05-2026,A,112.67,1
ORD-001228,01-05-2026,A,112.48,1
ORD-001229,30-05-2026,A,104.13,1
ORD-001230,23-05-2026,A,128.5,1
ORD-001231,04-05-2026,A,132.77,0
ORD-001232,29-05-2026,A,111.17,1
ORD-001233,10-05-2026,A,109.51,1
ORD-001234,07-05-2026,A,89.96,1
ORD-001235,23-05-2026,A,101.77,1
ORD-001236,15-05-2026,A,103.58,1
ORD-001237,18-05-2026,A,115.82,1
ORD-001238,25-05-2026,A,115.7,1
ORD-001239,07-05-2026,A,117.11,1
ORD-001240,06-05-2026,A,120.24,1
ORD-001241,15-05-2026,A,94.51,1
ORD-001242,30-05-2026,A,125.17,1
ORD-001243,11-05-2026,A,127.03,1
ORD-001244,15-05-2026,A,131.1,1
ORD-001245,29-05-2026,A,122.76,1
ORD-001246,13-05-2026,A,118.6,1
ORD-001247,05-05-2026,A,98.24,1
ORD-001248,06-05-2026,A,129.14,1
ORD-001249,01-05-2026,A,109.1,1
ORD-001250,09-05-2026,A,88.89,1
ORD-001251,17-05-2026,A,138.66,1
ORD-001252,18-05-2026,A,130.51,1
ORD-001253,08-05-2026,A,147.12,1
ORD-001254,17-05-2026,A,97.99,1
ORD-001255,28-05-2026,A,113.82,1
ORD-001256,19-05-2026,A,99.26,1
ORD-001257,06-05-2026,A,133.83,1
ORD-001258,08-05-2026,A,107.55,1
ORD-001259,05-05-2026,A,135.92,1
ORD-001260,14-05-2026,A,104.63,1
ORD-001261,29-05-2026,A,134.36,1
ORD-001262,06-05-2026,A,91.56,1
ORD-001263,09-05-2026,A,126.27,1
ORD-001264,25-05-2026,A,111.97,1
ORD-001265,09-05-2026,A,125.29,1
ORD-001266,18-05-2026,A,104.64,1
ORD-001267,20-05-2026,A,113.67,1
ORD-001268,05-05-2026,A,122.56,1
