order_id,operational_date,shift,picking_time_seconds
ORD-008038,2026-05-09,A,121.58
ORD-022514,2026-05-02,B,98.97
ORD-033568,2026-05-16,B,113.98
ORD-026376,2026-05-29,B,103.33
ORD-022147,2026-05-06,A,102.02
ORD-036345,2026-05-14,B,81.03
ORD-019131,2026-05-17,A,143.75
ORD-011939,2026-05-07,A,104.38
ORD-009088,2026-05-27,A,113.09
ORD-037006,2026-05-21,B,96.68
ORD-020040,2026-05-26,A,148.99
ORD-043152,2026-05-25,B,137.24
ORD-002122,2026-05-08,A,128.64
ORD-018616,2026-05-17,A,138.71
ORD-010630,2026-05-04,A,122.1
ORD-039678,2026-05-07,B,69.09
ORD-008846,2026-05-10,A,126.55
ORD-023651,2026-05-27,B,93.2
ORD-022871,2026-05-27,B,120.02
ORD-033544,2026-05-13,B,65.86
ORD-020717,2026-05-21,A,124.38
ORD-040441,2026-05-04,B,62.87
ORD-036129,2026-05-01,B,128.11
ORD-043824,2026-05-10,B,69.46
ORD-007321,2026-05-02,A,123.87
ORD-022789,2026-05-08,B,105.4
ORD-023149,2026-05-10,B,98.03
ORD-039893,2026-05-16,B,78.14
ORD-035884,2026-05-05,B,110.39
ORD-029674,2026-05-21,B,53.02
ORD-007663,2026-05-30,A,123.25
ORD-001343,2026-05-14,A,128.53
ORD-006327,2026-05-03,A,128.66
ORD-005527,2026-05-30,A,112.98
ORD-031324,2026-05-22,B,70.61
ORD-033508,2026-05-21,B,121.37
ORD-025732,2026-05-23,B,117.2
ORD-008644,2026-05-07,A,113.03
ORD-036684,2026-05-10,B,132.76
ORD-038653,2026-05-01,B,76.5
ORD-010138,2026-05-03,A,132.91
ORD-024971,2026-05-20,B,88.53
ORD-032326,2026-05-08,B,77.01
ORD-042560,2026-05-03,B,91.14
ORD-041654,2026-05-25,B,60.35
ORD-031115,2026-05-07,B,84.36
ORD-004548,2026-05-11,A,118.53
ORD-003083,2026-05-25,A,98.67
ORD-017257,2026-05-22,A,136.89
ORD-034237,2026-05-21,B,104.03
ORD-013744,2026-05-11,A,164.55
ORD-015743,2026-05-25,A,112.69
ORD-000687,2026-05-13,A,127.79
ORD-034805,2026-05-18,B,94.19
ORD-031949,2026-05-12,B,102.1
ORD-021412,2026-05-10,A,104.02
ORD-026910,2026-05-24,B,128.53
ORD-010213,2026-05-01,A,144.8
ORD-039823,2026-05-14,B,101.99
ORD-007488,2026-05-08,A,110.25
ORD-005586,2026-05-21,A,120.69
ORD-026710,2026-05-15,B,110.4
ORD-007125,2026-05-09,A,109.76
ORD-035075,2026-05-12,B,136.1
ORD-035849,2026-05-27,B,81.72
ORD-007991,2026-05-19,A,128.19
ORD-033962,2026-05-17,B,109.11
ORD-033855,2026-05-20,B,127.24
ORD-017616,2026-05-02,A,101.8
ORD-011695,2026-05-02,A,123.77
ORD-033096,2026-05-25,B,92.71
ORD-037440,2026-05-24,B,132.08
ORD-001044,2026-05-04,A,113.09
ORD-028883,2026-05-22,B,66.82
ORD-016154,2026-05-17,A,100.89
ORD-031702,2026-05-25,B,75.09
ORD-016499,2026-05-11,A,138.79
ORD-035251,2026-05-24,B,96.27
ORD-007736,2026-05-26,A,108.37
ORD-002671,2026-05-23,A,134.6
ORD-037061,2026-05-21,B,116.72
ORD-029171,2026-05-27,B,56.29
ORD-004554,2026-05-13,A,113.57
ORD-032874,2026-05-12,B,116.09
ORD-002057,2026-05-20,A,134.83
ORD-017194,2026-05-30,A,148.68
ORD-020330,2026-05-05,A,98.75
ORD-004537,2026-05-30,A,111.35
ORD-038535,2026-05-04,B,123.79
ORD-015573,2026-05-24,A,135.71
ORD-018458,2026-05-11,A,104.51
ORD-007855,2026-05-07,A,118.25
ORD-025253,2026-05-01,B,110.79
ORD-000025,2026-05-12,A,148.61
ORD-041437,2026-05-24,B,106.48
ORD-035861,2026-05-22,B,95.04
ORD-020027,2026-05-30,A,118.46
ORD-015062,2026-05-30,A,121.79
ORD-020624,2026-05-27,A,101.26
ORD-036978,2026-05-04,B,125.61
ORD-003109,2026-05-30,A,139.39
ORD-034942,2026-05-23,B,116.89
ORD-013706,2026-05-14,A,106.65
ORD-034230,2026-05-09,B,100.4
ORD-036456,2026-05-15,B,112.91
ORD-000808,2026-05-02,A,132.4
ORD-005549,2026-05-11,A,122.22
ORD-026263,2026-05-08,B,84.59
ORD-022196,2026-05-07,A,113.35
ORD-009988,2026-05-02,A,109.65
ORD-022241,2026-05-05,A,139.25
ORD-010656,2026-05-02,A,120.79
ORD-025749,2026-05-05,B,85.82
ORD-033921,2026-05-14,B,119.06
ORD-018271,2026-05-19,A,131.34
ORD-004426,2026-05-26,A,111.51
ORD-008624,2026-05-10,A,116.25
ORD-035422,2026-05-20,B,125.63
ORD-019816,2026-05-10,A,134.84
ORD-003772,2026-05-20,A,118.43
ORD-008048,2026-05-01,A,128.2
ORD-027415,2026-05-06,B,124.11
ORD-019515,2026-05-20,A,116.59
ORD-002271,2026-05-18,A,122.91
ORD-021297,2026-05-05,A,96.0
ORD-008143,2026-05-27,A,120.21
ORD-022453,2026-05-24,A,109.81
ORD-009960,2026-05-21,A,112.86
ORD-030611,2026-05-25,B,91.75
ORD-014345,2026-05-01,A,108.4
ORD-021636,2026-05-19,A,106.48
ORD-025734,2026-05-29,B,96.21
ORD-011538,2026-05-17,A,129.02
ORD-015241,2026-05-21,A,107.37
ORD-004978,2026-05-04,A,127.17
ORD-039602,2026-05-12,B,99.08
ORD-037228,2026-05-20,B,104.78
ORD-012515,2026-05-30,A,114.69
ORD-002714,2026-05-11,A,115.99
ORD-019631,2026-05-11,A,103.53
ORD-009823,2026-05-29,A,102.1
ORD-031589,2026-05-22,B,79.49
ORD-004534,2026-05-08,A,136.24
ORD-020318,2026-05-04,A,103.78
ORD-034225,2026-05-06,B,102.24
ORD-043585,2026-05-19,B,104.17
ORD-021288,2026-05-24,A,132.39
ORD-026153,2026-05-22,B,88.47
ORD-011492,2026-05-12,A,130.2
ORD-013725,2026-05-25,A,116.38
ORD-028231,2026-05-26,B,78.42
ORD-001912,2026-05-23,A,95.12
ORD-042201,2026-05-06,B,68.86
ORD-010503,2026-05-20,A,129.19
ORD-044798,2026-05-21,B,107.35
ORD-021064,2026-05-18,A,127.3
ORD-031894,2026-05-21,B,77.12
ORD-025786,2026-05-24,B,65.46
ORD-006482,2026-05-20,A,147.4
ORD-009993,2026-05-05,A,100.81
ORD-022935,2026-05-22,B,92.79
ORD-024098,2026-05-10,B,103.08
ORD-003203,2026-05-16,A,110.23
ORD-028453,2026-05-26,B,86.55
ORD-029705,2026-05-06,B,85.8
ORD-007281,2026-05-18,A,115.29
ORD-013791,2026-05-04,A,133.45
ORD-037922,2026-05-28,B,65.01
ORD-009900,2026-05-23,A,83.18
ORD-038737,2026-05-02,B,129.09
ORD-035236,2026-05-01,B,93.33
ORD-041636,2026-05-16,B,99.67
ORD-006921,2026-05-30,A,123.87
ORD-037219,2026-05-22,B,122.62
ORD-043170,2026-05-15,B,93.12
ORD-040328,2026-05-30,B,88.22
ORD-018461,2026-05-23,A,130.99
ORD-028964,2026-05-10,B,98.33
ORD-007558,2026-05-08,A,148.82
ORD-012075,2026-05-19,A,109.83
ORD-023586,2026-05-22,B,113.39
ORD-020678,2026-05-27,A,99.61
ORD-000215,2026-05-01,A,109.27
ORD-013017,2026-05-11,A,125.48
ORD-008289,2026-05-29,A,124.15
ORD-008482,2026-05-30,A,114.13
ORD-005059,2026-05-30,A,117.96
ORD-011091,2026-05-14,A,111.63
ORD-020751,2026-05-07,A,98.69
ORD-003764,2026-05-15,A,128.71
ORD-025324,2026-05-01,B,88.61
ORD-041759,2026-05-26,B,88.34
ORD-007722,2026-05-07,A,133.98
ORD-000972,2026-05-03,A,118.78
ORD-000691,2026-05-14,A,113.36
ORD-014959,2026-05-17,A,134.04
ORD-028583,2026-05-07,B,77.12
ORD-024239,2026-05-16,B,102.36
ORD-026828,2026-05-17,B,114.51
ORD-015375,2026-05-17,A,123.75
ORD-002533,2026-05-25,A,135.3
ORD-001356,2026-05-28,A,117.6
ORD-037011,2026-05-04,B,118.43
ORD-002781,2026-05-30,A,122.89
ORD-041932,2026-05-24,B,103.67
ORD-026560,2026-05-10,B,104.91
ORD-006518,2026-05-16,A,95.36
ORD-021931,2026-05-21,A,118.3
ORD-040492,2026-05-07,B,134.49
ORD-030854,2026-05-07,B,116.65
ORD-031741,2026-05-28,B,108.4
ORD-038447,2026-05-10,B,83.21
ORD-012066,2026-05-20,A,109.67
ORD-020709,2026-05-09,A,149.71
ORD-005345,2026-05-04,A,145.68
ORD-019465,2026-05-15,A,105.74
ORD-004279,2026-05-13,A,98.38
ORD-005101,2026-05-24,A,98.25
ORD-006895,2026-05-14,A,114.22
ORD-017756,2026-05-12,A,116.18
ORD-004564,2026-05-25,A,115.62
ORD-041933,2026-05-23,B,106.85
ORD-009074,2026-05-05,A,115.44
ORD-040623,2026-05-22,B,77.68
ORD-015156,2026-05-19,A,114.73
ORD-008583,2026-05-29,A,124.96
ORD-024830,2026-05-26,B,75.93
ORD-013093,2026-05-16,A,118.54
ORD-003458,2026-05-22,A,119.06
ORD-036724,2026-05-25,B,94.67
ORD-024131,2026-05-15,B,77.47
ORD-011997,2026-05-25,A,113.95
ORD-041702,2026-05-30,B,124.78
ORD-020026,2026-05-08,A,132.75
ORD-013576,2026-05-08,A,152.16
ORD-019272,2026-05-02,A,86.41
ORD-001425,2026-05-19,A,112.9
ORD-025876,2026-05-24,B,93.99
ORD-030430,2026-05-20,B,114.12
ORD-033939,2026-05-03,B,107.8
ORD-006991,2026-05-07,A,117.31
ORD-020733,2026-05-10,A,123.75
ORD-004102,2026-05-22,A,128.63
ORD-008552,2026-05-01,A,136.56
ORD-026990,2026-05-24,B,106.85
ORD-014329,2026-05-19,A,112.18
ORD-001089,2026-05-23,A,135.27
ORD-038420,2026-05-11,B,91.32
ORD-027390,2026-05-01,B,65.9
ORD-028731,2026-05-17,B,100.82
ORD-006489,2026-05-18,A,142.06
ORD-000238,2026-05-27,A,127.21
ORD-028440,2026-05-18,B,78.97
ORD-036145,2026-05-20,B,72.32
ORD-005709,2026-05-02,A,139.36
ORD-006733,2026-05-30,A,137.54
ORD-043985,2026-05-04,B,96.26
ORD-032057,2026-05-10,B,90.62
ORD-012540,2026-05-29,A,109.77
ORD-019182,2026-05-04,A,95.66
ORD-005537,2026-05-24,A,123.67
ORD-037051,2026-05-19,B,87.93
ORD-005272,2026-05-01,A,123.29
ORD-015221,2026-05-19,A,116.37
ORD-028028,2026-05-22,B,142.77
ORD-014028,2026-05-05,A,136.94
ORD-002407,2026-05-14,A,104.4
ORD-002183,2026-05-23,A,110.6
ORD-009866,2026-05-17,A,122.77
ORD-038207,2026-05-03,B,95.67
ORD-027306,2026-05-08,B,74.6
ORD-012233,2026-05-19,A,125.75
ORD-007375,2026-05-07,A,124.81
ORD-023446,2026-05-17,B,103.69
ORD-041126,2026-05-07,B,119.4
ORD-035677,2026-05-19,B,84.56
ORD-021688,2026-05-24,A,128.8
ORD-004290,2026-05-25,A,120.95
ORD-011750,2026-05-19,A,129.56
ORD-008637,2026-05-07,A,125.67
ORD-030763,2026-05-05,B,82.2
ORD-009188,2026-05-10,A,134.16
ORD-041802,2026-05-02,B,107.66
ORD-033282,2026-05-07,B,100.68
ORD-007151,2026-05-11,A,126.3
ORD-024035,2026-05-06,B,87.02
ORD-019860,2026-05-06,A,120.56
ORD-043353,2026-05-10,B,128.07
ORD-038807,2026-05-16,B,85.21
ORD-037373,2026-05-02,B,122.29
ORD-019502,2026-05-12,A,108.59
ORD-037024,2026-05-09,B,97.43
ORD-004151,2026-05-04,A,115.6
ORD-017157,2026-05-21,A,119.49
ORD-009506,2026-05-26,A,120.75
ORD-009469,2026-05-26,A,91.7
ORD-041080,2026-05-30,B,115.17
ORD-044988,2026-05-10,B,80.36
ORD-040045,2026-05-22,B,115.25
ORD-017137,2026-05-29,A,110.28
ORD-027019,2026-05-01,B,101.44
ORD-004755,2026-05-06,A,134.08
ORD-033825,2026-05-09,B,102.32
ORD-027072,2026-05-13,B,102.2
ORD-013896,2026-05-25,A,114.22
ORD-024357,2026-05-22,B,98.45
ORD-037705,2026-05-28,B,113.73
ORD-025188,2026-05-04,B,115.63
ORD-006175,2026-05-25,A,114.45
ORD-001014,2026-05-20,A,119.14
ORD-007794,2026-05-19,A,107.42
ORD-034532,2026-05-25,B,86.52
ORD-033622,2026-05-02,B,74.46
ORD-009561,2026-05-18,A,124.73
ORD-001327,2026-05-08,A,109.82
ORD-025737,2026-05-28,B,85.06
ORD-011941,2026-05-18,A,120.64
ORD-023684,2026-05-09,B,95.45
ORD-043596,2026-05-12,B,97.84
ORD-041602,2026-05-02,B,99.58
ORD-006793,2026-05-09,A,134.71
ORD-011729,2026-05-24,A,102.69
ORD-012587,2026-05-03,A,119.79
ORD-003179,2026-05-18,A,150.08
ORD-007691,2026-05-28,A,132.29
ORD-027041,2026-05-01,B,74.63
ORD-008065,2026-05-13,A,121.42
ORD-033079,2026-05-04,B,86.77
ORD-003737,2026-05-29,A,129.76
ORD-005733,2026-05-14,A,139.32
ORD-025693,2026-05-07,B,95.62
ORD-026832,2026-05-08,B,63.12
ORD-030101,2026-05-03,B,101.2
ORD-039613,2026-05-11,B,79.05
ORD-041011,2026-05-20,B,87.89
ORD-014219,2026-05-23,A,131.08
ORD-038917,2026-05-07,B,108.39
ORD-037416,2026-05-15,B,120.18
ORD-035608,2026-05-05,B,90.28
ORD-037376,2026-05-25,B,86.57
ORD-010675,2026-05-16,A,114.57
ORD-041882,2026-05-07,B,112.04
ORD-001074,2026-05-21,A,134.77
ORD-028662,2026-05-22,B,105.84
ORD-034052,2026-05-01,B,106.49
ORD-002475,2026-05-23,A,130.61
ORD-038909,2026-05-04,B,68.25
ORD-000585,2026-05-01,A,113.33
ORD-031026,2026-05-20,B,110.71
ORD-008900,2026-05-12,A,98.2
ORD-027091,2026-05-04,B,89.06
ORD-008303,2026-05-25,A,120.84
ORD-032842,2026-05-10,B,92.39
ORD-011457,2026-05-13,A,124.13
ORD-010181,2026-05-09,A,139.77
ORD-012211,2026-05-07,A,121.56
ORD-041005,2026-05-20,B,77.2
ORD-008434,2026-05-22,A,112.61
ORD-010263,2026-05-16,A,95.72
ORD-008696,2026-05-09,A,155.81
ORD-003328,2026-05-18,A,124.3
ORD-012411,2026-05-21,A,127.84
ORD-014332,2026-05-19,A,122.13
ORD-013325,2026-05-27,A,118.12
ORD-016676,2026-05-15,A,106.1
ORD-031377,2026-05-12,B,82.36
ORD-034653,2026-05-09,B,120.96
ORD-032202,2026-05-08,B,93.32
ORD-020081,2026-05-18,A,143.27
ORD-025780,2026-05-16,B,67.41
ORD-012747,2026-05-02,A,108.19
ORD-013280,2026-05-17,A,142.04
ORD-043103,2026-05-19,B,133.74
ORD-007360,2026-05-12,A,119.46
ORD-038925,2026-05-18,B,91.53
ORD-006602,2026-05-23,A,105.39
ORD-007023,2026-05-06,A,116.52
ORD-041158,2026-05-29,B,89.04
ORD-032759,2026-05-14,B,100.29
ORD-036643,2026-05-02,B,69.78
ORD-028692,2026-05-18,B,108.64
ORD-028706,2026-05-20,B,118.29
ORD-017096,2026-05-24,A,120.6
ORD-029868,2026-05-18,B,109.72
ORD-020296,2026-05-11,A,119.99
ORD-041018,2026-05-06,B,83.59
ORD-030353,2026-05-19,B,79.1
ORD-005432,2026-05-19,A,121.71
ORD-000002,2026-05-17,A,87.23
ORD-005070,2026-05-22,A,108.06
ORD-019974,2026-05-22,A,116.21
ORD-034475,2026-05-10,B,85.79
ORD-016679,2026-05-10,A,99.75
ORD-002091,2026-05-06,A,123.15
ORD-021483,2026-05-29,A,133.15
ORD-034049,2026-05-28,B,80.37
ORD-030915,2026-05-18,B,121.98
ORD-022365,2026-05-12,A,131.31
ORD-028718,2026-05-14,B,112.06
ORD-019747,2026-05-04,A,143.73
ORD-039826,2026-05-17,B,79.06
ORD-044470,2026-05-07,B,82.54
ORD-004517,2026-05-12,A,138.02
ORD-034900,2026-05-04,B,95.96
ORD-003124,2026-05-18,A,117.35
ORD-027960,2026-05-10,B,105.51
ORD-038997,2026-05-14,B,103.06
ORD-032686,2026-05-25,B,81.11
ORD-038199,2026-05-04,B,85.23
ORD-027323,2026-05-03,B,108.5
ORD-017829,2026-05-12,A,129.72
ORD-004905,2026-05-16,A,127.36
ORD-032890,2026-05-18,B,78.41
ORD-010089,2026-05-05,A,111.35
ORD-044936,2026-05-09,B,75.04
ORD-042469,2026-05-09,B,82.32
ORD-037695,2026-05-14,B,87.44
ORD-033624,2026-05-30,B,112.51
ORD-036359,2026-05-21,B,91.63
ORD-017098,2026-05-28,A,97.96
ORD-016064,2026-05-11,A,154.42
ORD-035916,2026-05-25,B,84.74
ORD-001288,2026-05-25,A,118.48
ORD-029602,2026-05-25,B,93.0
ORD-044409,2026-05-15,B,104.17
ORD-024545,2026-05-12,B,79.9
ORD-033344,2026-05-29,B,52.11
ORD-009358,2026-05-26,A,150.94
ORD-040419,2026-05-13,B,101.15
ORD-023904,2026-05-25,B,134.79
ORD-023843,2026-05-16,B,68.96
ORD-037608,2026-05-28,B,107.12
ORD-036185,2026-05-16,B,113.52
ORD-012773,2026-05-09,A,114.59
ORD-021721,2026-05-19,A,124.65
ORD-023281,2026-05-16,B,93.41
ORD-043816,2026-05-28,B,88.46
ORD-037388,2026-05-14,B,101.2
ORD-021886,2026-05-05,A,114.14
ORD-011012,2026-05-07,A,128.14
ORD-035322,2026-05-16,B,102.25
ORD-012096,2026-05-01,A,125.67
ORD-035742,2026-05-21,B,83.13
ORD-032490,2026-05-22,B,81.35
ORD-017747,2026-05-30,A,130.48
ORD-025260,2026-05-02,B,103.21
ORD-017243,2026-05-03,A,113.98
ORD-029761,2026-05-07,B,90.97
ORD-004075,2026-05-12,A,119.04
ORD-011110,2026-05-26,A,135.16
ORD-035730,2026-05-23,B,86.66
ORD-007717,2026-05-15,A,136.9
ORD-008356,2026-05-07,A,114.28
ORD-012010,2026-05-10,A,94.47
ORD-029300,2026-05-27,B,100.14
ORD-014306,2026-05-10,A,133.9
ORD-042333,2026-05-28,B,91.37
ORD-033420,2026-05-22,B,89.11
ORD-018886,2026-05-22,A,107.84
ORD-020823,2026-05-25,A,130.09
ORD-026372,2026-05-03,B,107.64
ORD-017011,2026-05-23,A,118.71
ORD-014245,2026-05-18,A,131.36
ORD-004374,2026-05-26,A,107.28
ORD-007560,2026-05-11,A,129.33
ORD-017490,2026-05-20,A,144.23
ORD-015270,2026-05-16,A,128.06
ORD-031184,2026-05-08,B,85.92
ORD-007116,2026-05-13,A,97.22
ORD-037283,2026-05-27,B,121.55
ORD-024154,2026-05-05,B,91.24
ORD-003389,2026-05-05,A,114.23
ORD-030214,2026-05-14,B,75.95
ORD-020057,2026-05-22,A,96.05
ORD-040162,2026-05-15,B,101.65
ORD-024534,2026-05-07,B,81.83
ORD-014002,2026-05-13,A,122.04
ORD-040103,2026-05-13,B,118.75
ORD-005006,2026-05-02,A,99.53
ORD-039494,2026-05-09,B,95.61
ORD-017281,2026-05-17,A,140.25
ORD-018849,2026-05-16,A,113.43
ORD-035930,2026-05-27,B,97.68
ORD-041205,2026-05-13,B,101.29
ORD-006461,2026-05-21,A,126.1
ORD-031682,2026-05-04,B,82.78
ORD-010973,2026-05-02,A,118.51
ORD-013721,2026-05-07,A,115.27
ORD-001986,2026-05-23,A,76.95
ORD-027528,2026-05-25,B,73.97
ORD-016143,2026-05-06,A,126.33
ORD-029701,2026-05-18,B,111.55
ORD-034375,2026-05-27,B,67.92
ORD-039196,2026-05-19,B,82.36
ORD-015868,2026-05-27,A,146.46
ORD-041246,2026-05-18,B,109.01
ORD-018874,2026-05-01,A,122.08
ORD-042173,2026-05-02,B,128.04
ORD-039043,2026-05-23,B,94.62
ORD-024385,2026-05-17,B,114.62
ORD-039014,2026-05-30,B,109.75
ORD-002721,2026-05-29,A,100.82
ORD-006938,2026-05-12,A,122.02
ORD-036599,2026-05-11,B,125.55
ORD-032545,2026-05-23,B,94.88
ORD-005968,2026-05-30,A,100.89
ORD-021700,2026-05-16,A,136.67
ORD-021657,2026-05-26,A,89.84
ORD-008426,2026-05-27,A,95.89
ORD-024894,2026-05-23,B,113.63
ORD-043934,2026-05-26,B,72.06
ORD-026785,2026-05-11,B,109.04
ORD-017027,2026-05-24,A,90.06
ORD-003597,2026-05-22,A,131.57
ORD-008645,2026-05-01,A,135.96
ORD-034677,2026-05-29,B,104.64
ORD-032521,2026-05-29,B,80.66
ORD-036588,2026-05-18,B,76.56
ORD-002651,2026-05-02,A,129.67
ORD-012387,2026-05-17,A,131.46
ORD-000045,2026-05-23,A,95.06
ORD-035635,2026-05-18,B,98.3
ORD-040984,2026-05-01,B,92.24
ORD-005012,2026-05-16,A,98.34
ORD-006683,2026-05-30,A,107.34
ORD-013779,2026-05-28,A,129.01
ORD-010817,2026-05-27,A,125.5
ORD-012184,2026-05-30,A,106.63
ORD-019593,2026-05-09,A,149.72
ORD-030097,2026-05-29,B,94.68
ORD-006312,2026-05-15,A,104.91
ORD-036124,2026-05-09,B,82.69
ORD-002033,2026-05-20,A,130.12
ORD-041528,2026-05-09,B,113.72
ORD-030480,2026-05-15,B,92.86
ORD-016750,2026-05-06,A,142.47
ORD-031419,2026-05-24,B,91.31
ORD-040926,2026-05-17,B,91.69
ORD-031866,2026-05-17,B,121.68
ORD-012890,2026-05-22,A,128.63
ORD-019701,2026-05-25,A,102.31
ORD-035877,2026-05-10,B,136.67
ORD-023672,2026-05-14,B,92.74
ORD-028750,2026-05-05,B,94.2
ORD-027597,2026-05-12,B,68.41
ORD-002092,2026-05-01,A,143.97
ORD-026073,2026-05-10,B,91.29
ORD-010124,2026-05-08,A,116.37
ORD-007025,2026-05-01,A,111.31
ORD-004492,2026-05-16,A,99.46
ORD-041455,2026-05-05,B,120.76
ORD-004202,2026-05-30,A,110.29
ORD-018789,2026-05-07,A,133.54
ORD-029704,2026-05-22,B,77.18
ORD-025498,2026-05-07,B,87.74
ORD-034560,2026-05-11,B,112.56
ORD-005566,2026-05-24,A,128.31
ORD-038590,2026-05-15,B,71.44
ORD-017530,2026-05-21,A,95.62
ORD-017900,2026-05-14,A,119.09
ORD-016126,2026-05-07,A,111.1
ORD-008656,2026-05-29,A,143.32
ORD-037348,2026-05-14,B,92.5
ORD-033916,2026-05-19,B,80.74
ORD-034948,2026-05-26,B,36.32
ORD-009923,2026-05-26,A,100.14
ORD-023079,2026-05-24,B,88.27
ORD-009942,2026-05-24,A,82.31
ORD-017266,2026-05-03,A,118.97
ORD-000793,2026-05-03,A,126.27
ORD-002780,2026-05-28,A,108.57
ORD-033488,2026-05-12,B,127.89
ORD-042031,2026-05-19,B,93.02
ORD-038914,2026-05-02,B,104.68
ORD-034443,2026-05-06,B,62.05
ORD-038190,2026-05-04,B,101.01
ORD-028275,2026-05-01,B,64.13
ORD-041347,2026-05-24,B,117.29
ORD-021361,2026-05-03,A,125.57
ORD-011570,2026-05-12,A,108.26
ORD-019986,2026-05-25,A,92.52
ORD-007264,2026-05-20,A,88.97
ORD-039191,2026-05-25,B,88.36
ORD-009842,2026-05-09,A,137.57
ORD-012610,2026-05-08,A,123.54
ORD-019663,2026-05-18,A,109.45
ORD-003836,2026-05-12,A,107.01
ORD-006961,2026-05-05,A,116.45
ORD-044462,2026-05-16,B,87.79
ORD-005732,2026-05-30,A,113.92
ORD-016035,2026-05-30,A,115.38
ORD-026102,2026-05-02,B,132.94
ORD-027887,2026-05-11,B,122.24
ORD-005701,2026-05-02,A,130.96
ORD-021826,2026-05-30,A,125.95
ORD-015491,2026-05-22,A,149.93
ORD-008930,2026-05-11,A,118.36
ORD-024562,2026-05-03,B,110.17
ORD-006647,2026-05-11,A,127.7
ORD-028477,2026-05-01,B,103.74
ORD-021997,2026-05-13,A,87.19
ORD-009281,2026-05-18,A,128.94
ORD-026565,2026-05-01,B,85.36
ORD-043665,2026-05-18,B,105.07
ORD-033628,2026-05-11,B,104.99
ORD-037665,2026-05-14,B,103.52
ORD-001830,2026-05-10,A,118.47
ORD-029643,2026-05-19,B,54.94
ORD-044647,2026-05-02,B,42.39
ORD-008259,2026-05-04,A,128.88
ORD-022541,2026-05-06,B,97.91
ORD-022551,2026-05-30,B,95.97
ORD-019781,2026-05-16,A,114.17
ORD-014389,2026-05-21,A,134.8
ORD-012080,2026-05-18,A,106.99
ORD-002046,2026-05-23,A,144.32
ORD-036133,2026-05-06,B,103.32
ORD-003452,2026-05-24,A,139.65
ORD-011301,2026-05-04,A,90.41
ORD-021747,2026-05-06,A,111.38
ORD-018011,2026-05-06,A,128.07
ORD-033446,2026-05-30,B,113.18
ORD-019324,2026-05-26,A,130.25
ORD-009174,2026-05-22,A,105.16
ORD-039691,2026-05-10,B,108.41
ORD-021410,2026-05-19,A,121.92
ORD-041662,2026-05-21,B,93.78
ORD-005583,2026-05-14,A,115.54
ORD-044120,2026-05-07,B,85.26
ORD-000712,2026-05-14,A,119.76
ORD-024132,2026-05-30,B,103.91
ORD-018506,2026-05-05,A,136.83
ORD-037074,2026-05-09,B,106.0
ORD-030243,2026-05-27,B,80.45
ORD-019229,2026-05-11,A,106.86
ORD-022079,2026-05-19,A,90.87
ORD-006380,2026-05-27,A,109.54
ORD-004123,2026-05-20,A,87.04
ORD-040504,2026-05-06,B,112.89
ORD-022136,2026-05-21,A,130.64
ORD-041033,2026-05-21,B,98.2
ORD-012701,2026-05-12,A,107.23
ORD-035699,2026-05-22,B,114.93
ORD-031672,2026-05-17,B,84.77
ORD-018912,2026-05-10,A,128.5
ORD-004211,2026-05-09,A,123.39
ORD-036395,2026-05-14,B,84.79
ORD-024861,2026-05-29,B,114.76
ORD-039445,2026-05-03,B,63.6
ORD-027399,2026-05-21,B,117.66
ORD-041949,2026-05-05,B,124.51
ORD-020159,2026-05-24,A,131.54
ORD-004092,2026-05-01,A,143.9
ORD-006598,2026-05-21,A,142.82
ORD-035644,2026-05-17,B,81.33
ORD-035474,2026-05-19,B,116.68
ORD-037831,2026-05-27,B,112.05
ORD-033612,2026-05-28,B,44.54
ORD-002990,2026-05-02,A,101.45
ORD-025524,2026-05-17,B,77.32
ORD-002337,2026-05-26,A,103.45
ORD-007088,2026-05-01,A,140.63
ORD-023069,2026-05-26,B,97.55
ORD-012865,2026-05-07,A,104.54
ORD-016276,2026-05-14,A,121.0
ORD-018377,2026-05-08,A,136.66
ORD-023121,2026-05-17,B,117.15
ORD-007184,2026-05-10,A,97.04
ORD-032177,2026-05-14,B,107.84
ORD-037186,2026-05-21,B,54.2
ORD-006025,2026-05-28,A,138.44
ORD-011548,2026-05-20,A,131.25
ORD-042400,2026-05-11,B,115.87
ORD-015538,2026-05-13,A,135.9
ORD-035829,2026-05-09,B,108.45
ORD-002423,2026-05-08,A,128.63
ORD-018975,2026-05-26,A,114.07
ORD-041243,2026-05-06,B,96.6
ORD-012461,2026-05-07,A,140.4
ORD-034249,2026-05-02,B,95.82
ORD-033970,2026-05-26,B,105.95
ORD-030700,2026-05-28,B,96.08
ORD-014333,2026-05-04,A,120.31
ORD-037983,2026-05-04,B,119.51
ORD-027593,2026-05-01,B,77.61
ORD-014614,2026-05-03,A,118.32
ORD-024434,2026-05-04,B,49.28
ORD-016022,2026-05-29,A,103.58
ORD-041927,2026-05-20,B,90.01
ORD-002551,2026-05-11,A,121.69
ORD-013796,2026-05-04,A,129.59
ORD-008782,2026-05-29,A,156.77
ORD-004408,2026-05-30,A,106.79
ORD-010031,2026-05-07,A,125.76
ORD-032379,2026-05-30,B,59.43
ORD-044502,2026-05-14,B,61.2
ORD-031448,2026-05-13,B,135.57
ORD-012739,2026-05-29,A,127.16
